year,age,female_pop,male_pop,total_pop,female_deaths,male_deaths,total_deaths
1936,98,1203.86,685.35,1889.21,371.08,221.41,592.49
1936,99,881.05,477.71,1358.76,286.47,162.65,449.12
1936,100,618.44,330.43,948.87,260.7,140.95,401.65
1936,101,421.94,234.26,656.2,183.69,100.24,283.93
1936,102,301.02,154.3,455.32,132.1,70.31,202.41
1936,103,199.58,99.08,298.66,94.28,46.88,141.16
1936,104,130.89,64.49,195.38,64.25,30.86,95.11
1936,105,83.6,40.48,124.08,43.1,20,63.1
1936,106,53.31,23.8,77.11,28.44,12.76,41.2
1936,107,33.64,14.39,48.03,18.48,8.02,26.5
1936,108,20.31,8.08,28.39,11.81,4.96,16.77
1936,109,11.75,5,16.75,7.43,3.02,10.45
1936,110,15.23,3.94,19.17,10.39,3.5,13.89
1937,0,950722.64,987796.1,1938518.74,51790.21,68233.06,120023.27
1937,1,958881.76,986524.42,1945406.18,7536.69,8742.69,16279.38
1937,2,1005385.84,1027909.31,2033295.15,3787.35,4466.93,8254.28
1937,3,1002165.45,1024665.3,2026830.75,2510.56,2958.6,5469.16
1937,4,1030291.07,1051842.5,2082133.57,1994.24,2421.13,4415.37
1937,5,1090382.73,1126139.21,2216521.94,1717.95,2151.94,3869.89
1937,6,1111505.64,1148568.96,2260074.6,1542.97,1980.45,3523.42
1937,7,1123163.49,1161189.23,2284352.72,1397.94,1835.1,3233.04
1937,8,1139996.85,1185836.39,2325833.24,1282.86,1715.89,2998.75
1937,9,1166186.12,1211140.2,2377326.32,1197.73,1622.81,2820.54
1937,10,1185981.93,1224278.37,2410260.3,1148.78,1565.34,2714.12
1937,11,1202039.57,1234374.01,2436413.58,1161,1581.38,2742.38
1937,12,1220890.45,1245526.37,2466416.82,1240.61,1680.39,2921
1937,13,1231114.12,1249341.47,2480455.59,1387.62,1862.36,3249.98
1937,14,1241471.62,1253450.24,2494921.86,1602.04,2127.3,3729.34
1937,15,1239449.6,1245852.22,2485301.82,1869.35,2455,4324.35
1937,16,1221863.59,1221367.93,2443231.52,2131.54,2764.67,4896.21
1937,17,1202990.9,1194113.99,2397104.89,2374.09,3036.08,5410.17
1937,18,1185745.26,1169471.49,2355216.75,2597.02,3269.25,5866.27
1937,19,1172994.64,1151261.72,2324256.36,2800.32,3464.17,6264.49
1937,20,1166094.79,1141112.74,2307207.53,2983.04,3622.72,6605.76
1937,21,1161212.62,1134439.06,2295651.68,3141.31,3752.42,6893.73
1937,22,1155137.52,1127078.73,2282216.25,3274.21,3855.14,7129.35
1937,23,1147227.91,1118248.89,2265476.8,3381.71,3930.89,7312.6
1937,24,1136012.33,1106477.41,2242489.74,3463.83,3979.66,7443.49
1937,25,1120870.67,1091107.47,2211978.14,3522.75,4007.35,7530.1
1937,26,1103563.45,1073996.63,2177560.08,3567.29,4037.51,7604.8
1937,27,1085773.1,1056974.65,2142747.75,3599.62,4076.03,7675.65
1937,28,1067689.1,1040251.16,2107940.26,3619.77,4122.92,7742.69
1937,29,1049841.77,1024142.3,2073984.07,3627.73,4178.17,7805.9
1937,30,1032717.41,1008959.53,2041676.94,3631.55,4246.31,7877.86
1937,31,1016113.03,994457.68,2010570.71,3663.42,4345.44,8008.86
1937,32,999650.93,980384.07,1980035,3731.42,4480.06,8211.48
1937,33,983087.56,966551.9,1949639.46,3835.54,4650.2,8485.74
1937,34,965736.01,952481.58,1918217.59,3975.77,4855.86,8831.63
1937,35,947447.19,938117.44,1885564.63,4144.48,5094.01,9238.49
1937,36,928576.9,923663.84,1852240.74,4311.13,5352.64,9663.77
1937,37,909087.71,908834.92,1817922.63,4468.07,5628.71,10096.78
1937,38,890901.08,895509.96,1786411.04,4615.32,5922.25,10537.57
1937,39,877882.86,887530.88,1765413.74,4752.86,6233.24,10986.1
1937,40,870787.61,885598.28,1756385.89,4884.95,6562.34,11447.29
1937,41,866270.47,886227.56,1752498.03,5028.69,6912.14,11940.83
1937,42,861993.74,886901.98,1748895.72,5188.33,7283.28,12471.61
1937,43,855415.1,885157.47,1740572.57,5363.88,7675.78,13039.66
1937,44,841995.87,876831.98,1718827.85,5555.32,8089.62,13644.94
1937,45,820560.11,860736.31,1681296.42,5763.48,8522.52,14286
1937,46,795126.13,840575.07,1635701.2,5991.6,8965.37,14956.97
1937,47,769052.55,819485.57,1588538.12,6240.51,9415.84,15656.35
1937,48,743055.82,797588.16,1540643.98,6510.2,9873.98,16384.18
1937,49,717780.12,774310.77,1492090.89,6800.68,10339.76,17140.44
1937,50,693496.69,749543.56,1443040.25,7101.4,10803.18,17904.58
1937,51,669252.2,723335.08,1392587.28,7370.21,11224.19,18594.4
1937,52,644361.18,695898.23,1340259.41,7596.55,11592.78,19189.33
1937,53,619594.29,668195.45,1287789.74,7780.45,11908.94,19689.39
1937,54,596615.56,642052.34,1238667.9,7921.88,12172.7,20094.58
1937,55,576026.04,618206.8,1194232.84,8038.04,12397.62,20435.66
1937,56,556892.15,595618.72,1152510.87,8197.63,12638.07,20835.7
1937,57,538175.49,573134.88,1111310.37,8417.85,12907.66,21325.51
1937,58,519429.41,550441.77,1069871.18,8698.69,13206.37,21905.06
1937,59,500162.95,527333.62,1027496.57,9040.16,13534.22,22574.38
1937,60,480200.77,503815.95,984016.72,9436.49,13891.54,23328.03
1937,61,459990.76,480258.41,940249.17,9864.62,14279.73,24144.35
1937,62,439954.07,456890.33,896844.4,10318.79,14699.15,25017.94
1937,63,420034.47,433835.28,853869.75,10799.01,15149.78,25948.79
1937,64,399707.19,410951.66,810658.85,11305.27,15631.63,26936.9
1937,65,378656.23,388018.65,766674.88,11813.28,16108.79,27922.07
1937,66,357033.16,364999.37,722032.53,12225.89,16437.53,28663.42
1937,67,335628.22,342238.28,677866.5,12518.81,16581.96,29100.77
1937,68,314454.22,319563.56,634017.78,12692.03,16542.06,29234.09
1937,69,293128.17,296550.11,589678.28,12745.55,16317.83,29063.38
1937,70,271989.88,273261.69,545251.57,12712.55,15958.83,28671.38
1937,71,251178.36,250142.33,501320.69,12725.63,15663.19,28388.82
1937,72,230572.05,227353.11,457925.16,12817.97,15480.43,28298.4
1937,73,210569.55,205434.93,416004.48,12989.56,15410.57,28400.13
1937,74,192015.55,185432.39,377447.94,13240.4,15453.61,28694.01
1937,75,181044.01,172970.98,354014.99,13516.6,15545.94,29062.54
1937,76,165495.67,156498.84,321994.51,13602.55,15433.13,29035.68
1937,77,148682.14,139340.54,288022.68,13444.35,15051.57,28495.92
1937,78,131690.46,122178.76,253869.22,13042.02,14401.25,27443.27
1937,79,115361.76,105650.95,221012.71,12395.53,13482.18,25877.71
1937,80,103817.58,91337.85,195155.43,11548.15,12343.18,23891.33
1937,81,88436.74,76651.01,165087.75,10672.92,11179.44,21852.36
1937,82,74388.85,63341.4,137730.25,9813.1,10039.78,19852.88
1937,83,62049.25,51742.17,113791.42,8968.69,8924.2,17892.89
1937,84,51409.16,41841.37,93250.53,8139.69,7832.7,15972.39
1937,85,42285.3,33532.94,75818.24,7323.77,6773.61,14097.38
1937,86,34588.81,26702.15,61290.96,6511.67,5780.34,12292.01
1937,87,27904.43,20931.63,48836.06,5701.05,4861.2,10562.25
1937,88,22103.68,16138.91,38242.59,4891.94,4016.21,8908.15
1937,89,17200.65,12203.39,29404.04,4084.31,3245.36,7329.67
1937,90,13100.68,9052.27,22152.95,3295.75,2553.36,5849.11
1937,91,9869.59,6647.11,16516.7,2596.52,1959.02,4555.54
1937,92,7377.88,4833.49,12211.37,2004.2,1467.03,3471.23
1937,93,5452.02,3506.54,8958.56,1518.8,1077.39,2596.19
1937,94,4009.78,2550.16,6559.94,1140.3,790.11,1930.41
1937,95,2954.32,1846.71,4801.03,858.95,593.31,1452.26
1937,96,2160.72,1338.51,3499.23,635.74,439.44,1075.18
1937,97,1574.71,973.02,2547.73,460.93,316.64,777.57
1937,98,1164.02,698.83,1862.85,334.5,224.91,559.41
1937,99,875.43,494.07,1369.5,256.46,164.24,420.7
1937,100,596.73,321.67,918.4,240.05,131.95,372
1937,101,399.96,213.03,612.99,165.07,88.57,253.64
1937,102,268.18,148.56,416.74,113.74,61.82,175.56
1937,103,187.48,96.86,284.34,79.94,42.58,122.52
1937,104,121.6,60.97,182.57,55.77,27.86,83.63
1937,105,78.16,39.6,117.76,37.14,18,55.14
1937,106,48.52,24.47,72.99,24.34,11.45,35.79
1937,107,30.34,13.67,44.01,15.69,7.17,22.86
1937,108,18.83,8.07,26.9,9.95,4.42,14.37
1937,109,10.93,4.2,15.13,6.22,2.68,8.9
1937,110,13.31,4.12,17.43,8.58,2.86,11.44
1938,0,970241.16,1005321.71,1975562.87,50269.6,66519.83,116789.43
1938,1,959564.1,986029.78,1945593.88,7141.21,8173.11,15314.32
1938,2,1032539.68,1061208.53,2093748.21,3446.03,4046.52,7492.55
1938,3,1014580.33,1039133.08,2053713.41,2315.37,2822.45,5137.82
1938,4,1001405.7,1022756.72,2024162.42,1783.05,2115.84,3898.89
1938,5,1052198.16,1084491.18,2136689.34,1522.86,1830.31,3353.17
1938,6,1085849.65,1120373.9,2206223.55,1380.12,1710.44,3090.56
1938,7,1107490.56,1143416.05,2250906.61,1257.37,1605.1,2862.47
1938,8,1120746.9,1157497.92,2278244.82,1154.6,1514.26,2668.86
1938,9,1140136.48,1182703.42,2322839.9,1071.8,1437.94,2509.74
1938,10,1166294.69,1207435.03,2373729.72,1016.74,1385.84,2402.58
1938,11,1185773.34,1221318.7,2407092.04,1020.47,1396.76,2417.23
1938,12,1202341.72,1232118.9,2434460.62,1090.73,1480.42,2571.15
1938,13,1220613.17,1243416.85,2464030.02,1227.55,1636.81,2864.36
1938,14,1231775.77,1248474.09,2480249.86,1430.91,1865.93,3296.84
1938,15,1240759.57,1250704.13,2491463.7,1685.24,2149.37,3834.61
1938,16,1236706.09,1239627.12,2476333.21,1928.19,2413.51,4341.7
1938,17,1220230.83,1214718.95,2434949.78,2144.2,2639.97,4784.17
1938,18,1202162.71,1187275.76,2389438.47,2333.25,2828.71,5161.96
1938,19,1185056.37,1161840.72,2346897.09,2495.35,2979.75,5475.1
1938,20,1172231.5,1143204.46,2315435.96,2632.85,3097.15,5730
1938,21,1165048.89,1133254.7,2298303.59,2755.13,3197.14,5952.27
1938,22,1159802.76,1127132.42,2286935.18,2864.54,3283.79,6148.33
1938,23,1153433.59,1120418.06,2273851.65,2961.1,3357.09,6318.19
1938,24,1145185.81,1112240.4,2257426.21,3044.78,3417.04,6461.82
1938,25,1133285.85,1100897.36,2234183.21,3114.76,3465.86,6580.62
1938,26,1117090.6,1085640.76,2202731.36,3167.7,3512.42,6680.12
1938,27,1098555.91,1068493.4,2167049.31,3202.75,3558.94,6761.69
1938,28,1079473.67,1051410.41,2130884.08,3219.93,3605.41,6825.34
1938,29,1060321.43,1034701.62,2095023.05,3219.23,3651.85,6871.08
1938,30,1042210.59,1018891.68,2061102.27,3210.49,3704.17,6914.66
1938,31,1025797.51,1004354.44,2030151.95,3233.06,3786.12,7019.18
1938,32,1010376.45,990645.05,2001021.5,3296.8,3903.65,7200.45
1938,33,995083.32,977271.97,1972355.29,3401.71,4056.75,7458.46
1938,34,979495.19,963985.94,1943481.13,3547.77,4245.43,7793.2
1938,35,962768.28,950287.9,1913056.18,3725.66,4466.14,8191.8
1938,36,944617.04,936034.04,1880651.08,3898,4704.81,8602.81
1938,37,925676.24,921568.97,1847245.21,4055.46,4957.9,9013.36
1938,38,906205.83,906779.39,1812985.22,4198.04,5225.41,9423.45
1938,39,887955.2,893333.98,1781289.18,4325.72,5507.36,9833.08
1938,40,874301.99,884612.98,1758914.97,4445.16,5805.53,10250.69
1938,41,865896.99,881220.2,1747117.19,4582.87,6127.2,10710.07
1938,42,859711.49,880012.63,1739724.12,4745.5,6474.16,11219.66
1938,43,853619.48,878676.78,1732296.26,4933.03,6846.41,11779.44
1938,44,845403.48,875139.91,1720543.39,5145.48,7243.95,12389.43
1938,45,831334.43,865974.57,1697309,5380.72,7666.73,13047.45
1938,46,810383.68,850234.91,1660618.59,5630.28,8114.44,13744.72
1938,47,786023.45,830980.43,1617003.88,5892.06,8587.02,14479.08
1938,48,761117.17,810872.24,1571989.41,6166.06,9084.47,15250.53
1938,49,736080.01,789720.95,1525800.96,6452.26,9606.78,16059.04
1938,50,710988.22,766369.03,1477357.25,6743.72,10137.46,16881.18
1938,51,685904.42,740523.5,1426427.92,7012.61,10610.51,17623.12
1938,52,660461.93,712794.55,1373256.48,7251.98,11009.44,18261.42
1938,53,634417.81,683911.09,1318328.9,7461.82,11334.23,18796.05
1938,54,608704.55,654963.51,1263668.06,7642.14,11584.88,19227.02
1938,55,585187.05,627914.78,1213101.83,7804.27,11779.4,19583.67
1938,56,564560.86,603608.17,1168169.03,7993.57,11989.73,19983.3
1938,57,545606.87,580756.99,1126363.86,8221.36,12233.86,20455.22
1938,58,526971.76,557923.73,1084895.49,8487.66,12511.79,20999.45
1938,59,508295.84,534922.67,1043218.51,8792.46,12823.54,21616
1938,60,489349.3,511909.22,1001258.52,9137.79,13171.76,22309.55
1938,61,470005.68,488953.41,958959.09,9531.77,13567.14,23098.91
1938,62,450563.5,466187.65,916751.15,9976.43,14012.37,23988.8
1938,63,431368.59,443718.81,875087.4,10471.76,14507.46,24979.22
1938,64,412152.41,421448.1,833600.51,11017.78,15052.39,26070.17
1938,65,391928.63,398806.4,790735.03,11585.09,15608.86,27193.95
1938,66,370233,375415.16,745648.16,12056.08,16023.63,28079.71
1938,67,347595.56,351634.96,699230.52,12401.35,16258.39,28659.74
1938,68,325304.5,328121.38,653425.88,12620.89,16313.14,28934.03
1938,69,303011.91,304808.51,607820.42,12714.74,16187.88,28902.62
1938,70,281019.85,281422.17,562442.02,12712.81,15922,28634.81
1938,71,259574.14,258073.4,517647.54,12734.92,15672.94,28407.86
1938,72,238642.06,235059.51,473701.57,12811,15480.1,28291.1
1938,73,217976.24,212450.29,430426.53,12941.06,15343.47,28284.53
1938,74,197959.23,190742.65,388701.88,13125.1,15263.03,28388.13
1938,75,182315.98,173628.32,355944.3,13320.16,15193.87,28514.03
1938,76,167624.16,157654.83,325278.99,13354.38,14956.15,28310.53
1938,77,152157.88,141466.29,293624.17,13184.83,14504.93,27689.76
1938,78,135650.89,124844.04,260494.93,12811.49,13840.2,26651.69
1938,79,119190.23,108472.78,227663.01,12234.36,12961.97,25196.33
1938,80,108029.85,94308.47,202338.32,11483.5,11907.52,23391.02
1938,81,92691.98,79562.16,172254.14,10679.06,10825.95,21505.01
1938,82,78178.93,66027.31,144206.24,9851.11,9754.53,19605.64
1938,83,64983.42,53845.62,118829.04,8999.63,8693.27,17692.9
1938,84,53480.79,43350.23,96831.02,8124.63,7642.17,15766.8
1938,85,43631.16,34487.19,78118.35,7234.45,6611,13845.45
1938,86,35357.17,27249.25,62606.42,6362.39,5638.92,12001.31
1938,87,28472.06,21375.17,49847.23,5516.8,4735.71,10252.51
1938,88,22597.57,16487.21,39084.78,4697.68,3901.36,8599.04
1938,89,17605.2,12502.91,30108.11,3905.01,3135.89,7040.9
1938,90,13475.8,9279.69,22755.49,3151.29,2445.47,5596.76
1938,91,10150.83,6796.64,16947.47,2486.37,1854.82,4341.19
1938,92,7566.08,4934.55,12500.63,1922.71,1370.13,3292.84
1938,93,5613.8,3561.64,9175.44,1460.35,991.4,2451.75
1938,94,4120.46,2573.06,6693.52,1099.24,718.62,1817.86
1938,95,3000.24,1851.4,4851.64,830.18,538.89,1369.07
1938,96,2207.98,1332.36,3540.34,616.25,400.53,1016.78
1938,97,1613.17,962.08,2575.25,448.2,290.62,738.82
1938,98,1177.56,703.45,1881.01,326.05,209.17,535.22
1938,99,868.89,505.05,1373.94,249.77,156.18,405.95
1938,100,615.85,340.63,956.48,230.18,134.97,365.15
1938,101,398.64,214.74,613.38,161.15,90.79,251.94
1938,102,263.16,139.94,403.1,109.4,60.79,170.19
1938,103,174.05,96.18,270.23,74.43,42.39,116.82
1938,104,119.54,62.4,181.94,51.67,29.2,80.87
1938,105,76,38.53,114.53,35.63,19.13,54.76
1938,106,48.03,25.22,73.25,23.45,12.39,35.84
1938,107,28.94,15.39,44.33,15.21,7.92,23.13
1938,108,17.82,8.03,25.85,9.7,4.98,14.68
1938,109,10.95,4.62,15.57,6.1,3.09,9.19
1938,110,12.92,4.29,17.21,8.51,3.7,12.21
1939,0,996033.12,1033830.52,2029863.64,46887.73,62036.56,108924.29
1939,1,978265.51,1005841.3,1984106.81,5867.34,6854.7,12722.04
1939,2,1041840.81,1070226.75,2112067.56,2778.58,3418.84,6197.42
1939,3,1043676,1074801.23,2118477.23,1988.14,2467.05,4455.19
1939,4,1014761.16,1038432.48,2053193.64,1600.91,1930.6,3531.51
1939,5,1024768.61,1055699.85,2080468.46,1331.47,1640.04,2971.51
1939,6,1048598.3,1079573.32,2128171.62,1156.85,1483.36,2640.21
1939,7,1082425.86,1115775.83,2198201.69,1020.62,1368.54,2389.16
1939,8,1104574.27,1139371.39,2243945.66,922.78,1295.54,2218.32
1939,9,1119360.6,1154888.34,2274248.94,863.31,1264.39,2127.7
1939,10,1141319.87,1180658.64,2321978.51,845.25,1276.34,2121.59
1939,11,1167447.5,1204782.53,2372230.03,880.7,1336.46,2217.16
1939,12,1186540.98,1219389.72,2405930.7,972.66,1446.01,2418.67
1939,13,1203549.58,1230751.45,2434301.03,1121.15,1605,2726.15
1939,14,1221114.07,1242098.49,2463212.56,1326.16,1813.41,3139.57
1939,15,1233166.12,1248342.39,2481508.51,1572.87,2058.47,3631.34
1939,16,1240797.68,1248654.66,2489452.34,1801.94,2289.04,4090.98
1939,17,1234679.78,1234110.19,2468789.97,1998.57,2492.33,4490.9
1939,18,1219314.79,1208795.2,2428109.99,2162.75,2668.34,4831.09
1939,19,1202079.76,1181188.27,2383268.03,2294.47,2817.06,5111.53
1939,20,1185103.74,1154959.7,2340063.44,2398.96,2939.93,5338.89
1939,21,1172176.62,1135884.48,2308061.1,2497.13,3042.61,5539.74
1939,22,1164735.25,1126165.44,2290900.69,2594.18,3126.54,5720.72
1939,23,1159187.67,1120642.56,2279830.23,2690.14,3191.71,5881.85
1939,24,1152576.94,1114638.18,2267215.12,2784.98,3238.12,6023.1
1939,25,1143992,1107124.72,2251116.72,2875.98,3270.72,6146.7
1939,26,1131415.65,1096188.65,2227604.3,2952.19,3309.36,6261.55
1939,27,1114160.33,1081013.9,2195174.23,3010.84,3359,6369.84
1939,28,1094394.2,1063798.53,2158192.73,3051.97,3419.64,6471.61
1939,29,1074019.08,1046625.54,2120644.62,3075.56,3491.28,6566.84
1939,30,1053792.13,1029903.49,2083695.62,3090.09,3575.64,6665.73
1939,31,1035402.81,1014362.98,2049765.79,3129.56,3679.64,6809.2
1939,32,1019672.02,1000439.79,2020111.81,3202.43,3805.01,7007.44
1939,33,1005349.32,987435.38,1992784.7,3308.72,3951.75,7260.47
1939,34,991116.16,974674.35,1965790.51,3448.42,4119.85,7568.27
1939,35,976482.3,961916.96,1938399.26,3613.15,4308.73,7921.88
1939,36,960342.55,948540.72,1908883.27,3769.37,4515.98,8285.35
1939,37,942329.89,934394.67,1876724.56,3908.71,4740.98,8649.69
1939,38,923334.1,919928.13,1843262.23,4031.15,4983.76,9014.91
1939,39,903911,904829.5,1808740.5,4136.71,5244.31,9381.02
1939,40,885578.88,891572.56,1777151.44,4234.73,5526.08,9760.81
1939,41,871260.67,882079.62,1753340.29,4362.63,5842.91,10205.54
1939,42,861508.92,877197.64,1738706.56,4529.77,6198.27,10728.04
1939,43,853636.55,874114.71,1727751.26,4736.15,6592.13,11328.28
1939,44,845675.26,870755.08,1716430.34,4981.76,7024.52,12006.28
1939,45,835837.42,865397.37,1701234.79,5260.88,7492.3,12753.18
1939,46,821058.59,855382.22,1676440.81,5550.52,7982.95,13533.47
1939,47,800566.4,839934.61,1640501.01,5844.95,8493.33,14338.28
1939,48,777221.96,821517.43,1598739.39,6144.17,9023.46,15167.63
1939,49,753420.5,802320.58,1555741.08,6448.17,9573.33,16021.5
1939,50,729296.95,781858.42,1511155.37,6752.1,10130.56,16882.66
1939,51,704326.05,758390.45,1462716.5,7036.51,10645.67,17682.18
1939,52,678456.36,731462.59,1409918.95,7296.53,11106.28,18402.81
1939,53,651836.41,702264.19,1354100.6,7532.17,11512.4,19044.57
1939,54,624682.21,671996.64,1296678.85,7743.42,11864.02,19607.44
1939,55,598025.61,641820.8,1239846.41,7940.08,12169.16,20109.24
1939,56,573963.89,613894,1187857.89,8161.35,12459.94,20621.29
1939,57,553250.07,589099.86,1142349.93,8417.02,12744.34,21161.36
1939,58,534368.51,565898.62,1100267.13,8707.09,13022.4,21729.49
1939,59,515705.96,542628.44,1058334.4,9031.56,13294.1,22325.66
1939,60,497026.74,519285.99,1016312.73,9390.98,13571.91,22962.89
1939,61,478339.16,496329.8,974668.96,9787.43,13905.69,23693.12
1939,62,459553.63,473868.9,933422.53,10221.48,14307.91,24529.39
1939,63,440822.32,451841.96,892664.28,10693.08,14778.57,25471.65
1939,64,422412.71,430203.9,852616.61,11202.29,15317.66,26519.95
1939,65,403816.95,408634.53,812451.48,11728.95,15887.52,27616.47
1939,66,383601.13,386134.21,769735.34,12192.63,16337.43,28530.06
1939,67,361226.78,362276.69,723503.47,12573.22,16629.72,29202.94
1939,68,337731.55,337781.58,675513.13,12870.72,16764.37,29635.09
1939,69,314264.42,313587.54,627851.96,13085.12,16741.4,29826.52
1939,70,291064.16,289712.04,580776.2,13228.18,16586.05,29814.23
